date,district,rainfall_mm,river_gauge_m,danger_gauge_m,gauge_exceed,population_density,road_accessibility_index,distance_to_coast_km,past_incident_30d,lat,lon,relief_kits_demand,rainfall_lag1,gauge_lag1,rainfall_lag3,gauge_lag3,rainfall_lag7,gauge_lag7,rainfall_lag14,gauge_lag14,rainfall_roll3,demand_roll3,rainfall_roll7,demand_roll7,rainfall_roll14,demand_roll14,rainfall_roll30,demand_roll30,gauge_trend_7,doy,sin_doy,cos_doy,is_monsoon,is_cyclone_season,district_cat
2021-11-27,Khordha,2.0,1.01,4.5,0.0,854,0.75,40,0,20.18,85.6,119,1.0,1.03,2.5,1.16,2.6,1.22,10.0,2.14,3.299999999999997,104.66666666666667,14.599999999999998,104.14285714285714,22.0,104.07142857142857,138.3,116.46666666666667,-0.20999999999999996,331,-0.5556819724760489,0.8313949395234058,0,1,Khordha
2021-11-28,Khordha,0.4,1.01,4.5,0.0,854,0.75,40,0,20.18,85.6,87,2.0,1.01,0.3,1.09,0.4,1.15,1.3,2.01,3.3999999999999972,100.0,14.6,104.85714285714286,21.099999999999998,101.78571428571429,133.1,115.3,-0.1399999999999999,332,-0.5412984521036173,0.8408305333122887,0,1,Khordha
2021-11-29,Khordha,1.1,0.92,4.5,0.0,854,0.75,40,0,20.18,85.6,105,0.4,1.01,1.0,1.03,2.3,1.08,0.1,1.85,3.499999999999997,103.66666666666667,13.399999999999999,104.42857142857143,22.1,102.92857142857143,128.1,114.36666666666666,-0.16000000000000003,333,-0.5267547528105542,0.8500173118187018,0,1,Khordha
2021-11-30,Khordha,2.3,0.87,4.5,0.0,854,0.75,40,0,20.18,85.6,100,1.1,0.92,2.0,1.01,6.1,1.17,0.9,1.69,3.799999999999997,97.33333333333333,9.599999999999998,100.42857142857143,23.5,102.21428571428571,129.1,114.63333333333334,-0.29999999999999993,334,-0.5120551783114646,0.8589525565270845,0,1,Khordha
2021-12-01,Khordha,1.0,0.81,4.5,0.0,854,0.75,40,0,20.18,85.6,98,2.3,0.87,0.4,1.01,2.5,1.16,0.8,1.56,4.399999999999997,101.0,8.099999999999998,100.57142857142857,23.7,102.35714285714286,124.60000000000001,113.96666666666667,-0.34999999999999987,335,-0.4972040784469378,0.8676336233547726,0,0,Khordha
2021-12-02,Khordha,1.5,0.81,4.5,0.0,854,0.75,40,0,20.18,85.6,99,1.0,0.81,1.1,0.92,0.3,1.09,0.7,1.42,4.799999999999997,99.0,9.299999999999999,100.28571428571429,24.5,102.71428571428571,104.0,111.46666666666667,-0.28,336,-0.4822058478963526,0.8760579434344281,0,0,Khordha
2021-12-03,Khordha,1.2,0.76,4.5,0.0,854,0.75,40,0,20.18,85.6,109,1.5,0.81,2.3,0.87,1.0,1.03,1.0,1.29,3.6999999999999975,102.0,9.499999999999998,102.42857142857143,24.7,103.5,99.0,111.06666666666666,-0.27,337,-0.46706492487743034,0.8842230238742036,0,0,Khordha
2021-12-04,Khordha,4.0,0.82,4.5,0.0,854,0.75,40,0,20.18,85.6,112,1.2,0.76,1.0,0.81,2.0,1.01,2.6,1.22,6.6999999999999975,106.66666666666667,11.5,101.42857142857143,26.1,102.78571428571429,101.89999999999999,111.3,-0.19000000000000006,338,-0.451785789832884,0.8921264484954345,0,0,Khordha
2021-12-05,Khordha,6.0,0.86,4.5,0.0,854,0.75,40,0,20.18,85.6,104,4.0,0.82,1.5,0.81,0.4,1.01,0.4,1.15,11.199999999999998,108.33333333333333,17.099999999999998,103.85714285714286,31.7,104.35714285714286,98.69999999999999,109.4,-0.15000000000000002,339,-0.4363729641045924,0.8997658785476209,0,0,Khordha
2021-12-06,Khordha,0.2,0.75,4.5,0.0,854,0.75,40,0,20.18,85.6,100,6.0,0.86,1.2,0.76,1.1,0.92,2.3,1.08,10.199999999999998,105.33333333333333,16.2,103.14285714285714,29.599999999999998,103.78571428571429,94.5,108.1,-0.17000000000000004,340,-0.42083100859565564,0.9071390534005044,0,0,Khordha
2021-12-07,Khordha,0.7,0.71,4.5,0.0,854,0.75,40,0,20.18,85.6,101,0.2,0.75,4.0,0.82,2.3,0.87,6.1,1.17,6.899999999999997,101.66666666666667,14.599999999999998,103.28571428571429,24.2,101.85714285714286,92.5,107.86666666666666,-0.16000000000000003,341,-0.4051645224207563,0.9142437912130223,0,0,Khordha
2021-12-08,Khordha,0.4,0.63,4.5,0.0,854,0.75,40,0,20.18,85.6,106,0.7,0.71,6.0,0.86,1.0,0.81,2.5,1.16,1.2999999999999972,102.33333333333333,13.999999999999998,104.42857142857143,22.1,102.5,83.10000000000001,106.5,-0.18000000000000005,342,-0.3893781415452015,0.9210779895789526,0,0,Khordha
2021-12-09,Khordha,1.4,0.64,4.5,0.0,854,0.75,40,0,20.18,85.6,104,0.4,0.63,0.2,0.75,1.5,0.81,0.3,1.09,2.4999999999999973,103.66666666666667,13.9,105.14285714285714,23.2,102.71428571428571,73.7,105.83333333333333,-0.17000000000000004,343,-0.37347653741307074,0.9276396261490467,0,0,Khordha
2021-12-10,Khordha,0.0,0.53,4.5,0.0,854,0.75,40,0,20.18,85.6,84,1.4,0.64,0.7,0.71,1.2,0.76,1.0,1.03,1.7999999999999972,98.0,12.7,101.57142857142857,22.2,102.0,68.0,104.8,-0.22999999999999998,344,-0.3574644155648614,0.9339267592294762,0,0,Khordha
2021-12-11,Khordha,0.9,0.53,4.5,0.0,854,0.75,40,0,20.18,85.6,109,0.0,0.53,0.4,0.63,4.0,0.82,2.0,1.01,2.299999999999997,99.0,9.6,101.14285714285714,21.099999999999998,101.28571428571429,61.300000000000004,104.6,-0.2899999999999999,345,-0.34134651424503615,0.9399375283564133,0,0,Khordha
2021-12-12,Khordha,0.3,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,106,0.9,0.53,1.4,0.64,6.0,0.86,0.4,1.01,1.1999999999999973,99.66666666666667,3.899999999999999,101.42857142857143,21.0,102.64285714285714,53.4,103.9,-0.36,346,-0.3251276029999093,0.9456701548465688,0,0,Khordha
2021-12-13,Khordha,2.2,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,108,0.3,0.5,0.0,0.53,0.2,0.75,1.1,0.92,3.3999999999999977,107.66666666666667,5.899999999999999,102.57142857142857,22.099999999999998,102.85714285714286,45.6,102.96666666666667,-0.25,347,-0.30881248126625377,0.9511229423235357,0,0,Khordha
2021-12-14,Khordha,0.3,0.52,4.5,0.0,854,0.75,40,0,20.18,85.6,99,2.2,0.5,0.9,0.53,0.7,0.71,2.3,0.87,2.7999999999999976,104.33333333333333,5.5,102.28571428571429,20.099999999999998,102.78571428571429,44.6,102.3,-0.18999999999999995,348,-0.29240597695107734,0.9562942772197719,0,0,Khordha
2021-12-15,Khordha,1.7,0.51,4.5,0.0,854,0.75,40,0,20.18,85.6,105,0.3,0.52,0.3,0.5,0.4,0.63,1.0,0.81,4.1999999999999975,104.0,6.799999999999999,102.14285714285714,20.799999999999997,103.28571428571429,46.2,102.83333333333333,-0.12,349,-0.27591294500296043,0.9611826292540837,0,0,Khordha
2021-12-16,Khordha,2.1,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,113,1.7,0.51,2.2,0.5,1.4,0.64,1.5,0.81,4.099999999999998,105.66666666666667,7.499999999999999,103.42857142857143,21.4,104.28571428571429,47.400000000000006,102.93333333333334,-0.14,350,-0.2593382659754056,0.9657865518844574,0,0,Khordha
2021-12-17,Khordha,0.5,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,109,2.1,0.5,0.3,0.52,0.0,0.53,1.2,0.76,4.299999999999997,109.0,8.0,107.0,20.7,104.28571428571429,47.099999999999994,103.36666666666666,-0.030000000000000027,351,-0.2426868445825954,0.9701046827361175,0,0,Khordha
2021-12-18,Khordha,0.6,0.51,4.5,0.0,854,0.75,40,0,20.18,85.6,102,0.5,0.5,1.7,0.51,0.9,0.53,4.0,0.82,3.1999999999999975,108.0,7.699999999999999,106.0,17.3,103.57142857142857,47.0,103.63333333333334,-0.020000000000000018,352,-0.22596360824801906,0.974135744004672,0,0,Khordha
2021-12-19,Khordha,3.4,0.55,4.5,0.0,854,0.75,40,0,20.18,85.6,113,0.6,0.51,2.1,0.5,0.3,0.5,6.0,0.86,4.499999999999997,108.0,10.8,107.0,14.7,104.21428571428571,49.400000000000006,104.13333333333334,0.050000000000000044,353,-0.20917350564635637,0.9778785428342386,0,0,Khordha
2021-12-20,Khordha,0.4,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,99,3.4,0.55,0.5,0.5,2.2,0.5,0.2,0.75,4.399999999999998,104.66666666666667,8.999999999999998,105.71428571428571,14.9,104.14285714285714,47.2,103.36666666666666,0.0,354,-0.19232150523909483,0.9813319716704275,0,0,Khordha
2021-12-21,Khordha,3.0,0.54,4.5,0.0,854,0.75,40,0,20.18,85.6,127,0.4,0.5,0.6,0.51,0.3,0.52,0.7,0.71,6.799999999999997,113.0,11.7,109.71428571428571,17.2,106.0,49.800000000000004,104.86666666666666,0.020000000000000018,355,-0.17541259380427843,0.9844950085880858,0,0,Khordha
2021-12-22,Khordha,0.4,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,82,3.0,0.54,3.4,0.55,1.7,0.51,0.4,0.63,3.799999999999997,102.66666666666667,10.399999999999999,106.42857142857143,17.2,104.28571428571429,47.9,104.0,-0.010000000000000009,356,-0.15845177496083632,0.9873667175937016,0,0,Khordha
2021-12-23,Khordha,1.1,0.6,4.5,0.0,854,0.75,40,0,20.18,85.6,95,0.4,0.5,0.4,0.5,2.1,0.5,1.4,0.64,4.499999999999997,101.33333333333333,9.399999999999999,103.85714285714286,16.9,103.64285714285714,42.9,102.9,0.09999999999999998,357,-0.14144406768794202,0.9899462489023779,0,0,Khordha
2021-12-24,Khordha,0.1,0.55,4.5,0.0,854,0.75,40,0,20.18,85.6,90,1.1,0.6,3.0,0.54,0.5,0.5,0.0,0.53,1.5999999999999974,89.0,8.999999999999998,101.14285714285714,17.0,104.07142857142857,40.5,102.66666666666667,0.050000000000000044,358,-0.12439450483979998,0.9922328391893008,0,0,Khordha
2021-12-25,Khordha,0.3,0.54,4.5,0.0,854,0.75,40,0,20.18,85.6,114,0.1,0.55,0.4,0.5,0.6,0.51,0.9,0.53,1.4999999999999973,99.66666666666667,8.7,102.85714285714286,16.400000000000002,104.42857142857143,40.5,103.1,0.030000000000000027,359,-0.10730813165636247,0.9942258118156161,0,0,Khordha
2021-12-26,Khordha,1.0,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,98,0.3,0.54,1.1,0.6,3.4,0.55,0.3,0.5,1.3999999999999972,100.66666666666667,6.299999999999999,100.71428571428571,17.1,103.85714285714286,40.5,103.23333333333333,-0.050000000000000044,360,-0.09019000427034513,0.9959245770286599,0,0,Khordha
2021-12-27,Khordha,0.3,0.52,4.5,0.0,854,0.75,40,0,20.18,85.6,82,1.0,0.5,0.1,0.55,0.4,0.5,2.2,0.5,1.5999999999999972,98.0,6.199999999999998,98.28571428571429,15.2,102.0,38.8,102.0,0.020000000000000018,361,-0.07304518821104743,0.9973286321364752,0,0,Khordha
2021-12-28,Khordha,3.2,0.51,4.5,0.0,854,0.75,40,0,20.18,85.6,100,0.3,0.52,0.3,0.54,3.0,0.54,0.3,0.52,4.499999999999997,93.33333333333333,6.399999999999999,94.42857142857143,18.1,102.07142857142857,41.6,102.43333333333334,-0.030000000000000027,362,-0.05587875690537313,0.9984375616565666,0,0,Khordha
2021-12-29,Khordha,3.4,0.51,4.5,0.0,854,0.75,40,0,20.18,85.6,113,3.2,0.51,1.0,0.5,0.4,0.5,1.7,0.51,6.899999999999997,98.33333333333333,9.399999999999999,98.85714285714286,19.8,102.64285714285714,43.9,102.7,0.010000000000000009,363,-0.03869579017652689,0.9992510374388481,0,0,Khordha
2021-12-30,Khordha,1.2,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,101,3.4,0.51,0.3,0.52,1.1,0.6,2.1,0.5,7.799999999999997,104.66666666666667,9.499999999999998,99.71428571428571,18.9,101.78571428571429,42.800000000000004,102.73333333333333,-0.09999999999999998,364,-0.021501372740813793,0.999768818762748,0,0,Khordha
2021-12-31,Khordha,0.2,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,96,1.2,0.5,3.2,0.51,0.1,0.55,0.5,0.5,4.799999999999997,103.33333333333333,9.6,100.57142857142857,18.6,100.85714285714286,42.0,102.66666666666667,-0.050000000000000044,365,-0.004300592702981974,0.9999907524084426,0,0,Khordha
2022-01-01,Khordha,0.3,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,99,0.2,0.5,3.4,0.51,0.3,0.54,0.6,0.51,1.6999999999999973,98.66666666666667,9.599999999999998,98.42857142857143,18.299999999999997,100.64285714285714,40.800000000000004,102.66666666666667,-0.040000000000000036,1,0.017201575418260506,0.9998520419557735,0,0,Khordha
2022-01-02,Khordha,4.7,0.55,4.5,0.0,854,0.75,40,0,20.18,85.6,123,0.3,0.5,1.2,0.5,1.0,0.5,3.4,0.55,5.1999999999999975,106.0,13.299999999999999,102.0,19.6,101.35714285714286,44.3,103.13333333333334,0.050000000000000044,2,0.03439806061360801,0.9994082116062598,0,0,Khordha
2022-01-03,Khordha,0.8,0.52,4.5,0.0,854,0.75,40,0,20.18,85.6,106,4.7,0.55,0.2,0.5,0.3,0.52,0.4,0.5,5.799999999999997,109.33333333333333,13.8,105.42857142857143,20.000000000000004,101.85714285714286,41.1,102.93333333333334,0.0,3,0.051584366869408364,0.9986686402879997,0,0,Khordha
2022-01-04,Khordha,0.4,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,91,0.8,0.52,0.3,0.5,3.2,0.51,3.0,0.54,5.899999999999998,106.66666666666667,10.999999999999998,104.14285714285714,17.400000000000002,99.28571428571429,35.5,102.5,-0.010000000000000009,4,0.06875540848113941,0.9976335468520451,0,0,Khordha
2022-01-05,Khordha,0.7,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,101,0.4,0.5,4.7,0.55,3.4,0.51,0.4,0.5,1.8999999999999972,99.33333333333333,8.299999999999999,102.42857142857143,17.7,100.64285714285714,36.00000000000001,102.53333333333333,-0.010000000000000009,5,0.08590610426133272,0.9963032375991965,0,0,Khordha
2022-01-06,Khordha,1.6,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,114,0.7,0.5,0.8,0.52,1.2,0.5,1.1,0.6,2.6999999999999975,102.0,8.7,104.28571428571429,18.200000000000003,102.0,36.9,102.96666666666667,0.0,6,0.10303137904317879,0.9946781061893646,0,0,Khordha
2022-01-07,Khordha,3.2,0.51,4.5,0.0,854,0.75,40,0,20.18,85.6,109,1.6,0.5,0.4,0.5,0.2,0.5,0.1,0.55,5.499999999999998,108.0,11.7,106.14285714285714,21.3,103.35714285714286,39.7,103.06666666666666,0.010000000000000009,7,0.1201261651823505,0.9927586335250793,0,0,Khordha
2022-01-08,Khordha,0.8,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,94,3.2,0.51,0.7,0.5,0.3,0.5,0.3,0.54,5.599999999999998,105.66666666666667,12.2,105.42857142857143,21.8,101.92857142857143,39.1,102.73333333333333,0.0,8,0.13718540405660057,0.9905453876091833,0,0,Khordha
2022-01-09,Khordha,2.3,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,95,0.8,0.5,1.6,0.5,4.7,0.55,1.0,0.5,6.299999999999997,99.33333333333333,9.799999999999999,101.42857142857143,23.1,101.71428571428571,41.400000000000006,103.1,-0.050000000000000044,9,0.1542040475626894,0.988039023376751,0,0,Khordha
2022-01-10,Khordha,0.6,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,100,2.3,0.5,3.2,0.51,0.8,0.52,0.3,0.52,3.6999999999999975,96.33333333333333,9.599999999999998,100.57142857142857,23.4,103.0,41.1,102.8,-0.020000000000000018,10,0.17117705961019986,0.985240282501282,0,0,Khordha
2022-01-11,Khordha,0.4,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,96,0.6,0.5,0.8,0.5,0.4,0.5,3.2,0.51,3.2999999999999976,97.0,9.6,101.28571428571429,20.6,102.71428571428571,41.2,102.46666666666667,0.0,11,0.18809941761179758,0.9821499931752291,0,0,Khordha
2022-01-12,Khordha,0.5,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,96,0.4,0.5,2.3,0.5,0.7,0.5,3.4,0.51,1.4999999999999978,97.33333333333333,9.399999999999999,100.57142857142857,17.700000000000003,101.5,39.5,102.06666666666666,0.0,12,0.20496611396949532,0.9787690698649216,0,0,Khordha
2022-01-13,Khordha,2.3,0.54,4.5,0.0,854,0.75,40,0,20.18,85.6,106,0.5,0.5,0.6,0.5,1.6,0.5,1.2,0.5,3.1999999999999975,99.33333333333333,10.099999999999998,99.42857142857143,18.8,101.85714285714286,41.5,102.3,0.040000000000000036,13,0.22177215755648186,0.975098513039961,0,0,Khordha
2022-01-14,Khordha,0.5,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,93,2.3,0.54,0.4,0.5,3.2,0.51,0.2,0.5,3.2999999999999976,98.33333333333333,7.399999999999999,97.14285714285714,19.099999999999998,101.64285714285714,40.3,101.9,-0.010000000000000009,14,0.23851257519407648,0.9711394088771653,0,0,Khordha
2022-01-15,Khordha,0.3,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,107,0.5,0.5,0.5,0.5,0.8,0.5,0.3,0.5,3.0999999999999974,102.0,6.899999999999999,99.0,19.1,102.21428571428571,38.50000000000001,101.7,0.0,15,0.2551824131233728,0.9668929289391521,0,0,Khordha
2022-01-16,Khordha,0.3,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,97,0.3,0.5,2.3,0.54,2.3,0.5,4.7,0.55,1.0999999999999979,99.0,4.899999999999999,99.28571428571429,14.7,100.35714285714286,38.3,101.3,0.0,16,0.2717767384711357,0.9623603298276545,0,0,Khordha
2022-01-17,Khordha,0.0,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,111,0.3,0.5,0.5,0.5,0.6,0.5,0.8,0.52,0.5999999999999978,105.0,4.299999999999999,100.85714285714286,13.9,100.71428571428571,37.7,101.6,0.0,17,0.2882906407095177,0.9575429528116719,0,0,Khordha
2022-01-18,Khordha,0.8,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,107,0.0,0.5,0.3,0.5,0.4,0.5,0.4,0.5,1.0999999999999979,105.0,4.699999999999999,102.42857142857143,14.299999999999999,101.85714285714286,35.099999999999994,101.4,0.0,18,0.3047192331091634,0.9524422234305676,0,0,Khordha
2022-01-19,Khordha,1.6,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,101,0.8,0.5,0.3,0.5,0.5,0.5,0.7,0.5,2.3999999999999977,106.33333333333333,5.799999999999999,103.14285714285714,15.2,101.85714285714286,36.3,101.46666666666667,0.0,19,0.321057654185271,0.9470596510722283,0,0,Khordha
2022-01-20,Khordha,0.0,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,86,1.6,0.5,0.0,0.5,2.3,0.54,1.6,0.5,2.3999999999999977,98.0,3.499999999999999,100.28571428571429,13.599999999999998,99.85714285714286,33.3,100.1,-0.040000000000000036,20,0.3373010691361842,0.9413968285264122,0,0,Khordha
2022-01-21,Khordha,0.8,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,104,0.0,0.5,0.8,0.5,0.5,0.5,3.2,0.51,2.3999999999999977,97.0,3.799999999999999,101.85714285714286,11.2,99.5,33.7,100.83333333333333,0.0,21,0.3534446712740877,0.9354554315134164,0,0,Khordha
2022-01-22,Khordha,4.0,0.55,4.5,0.0,854,0.75,40,0,20.18,85.6,114,0.8,0.5,1.6,0.5,0.3,0.5,0.8,0.5,4.799999999999997,101.33333333333333,7.499999999999999,102.85714285714286,14.399999999999999,100.92857142857143,36.599999999999994,101.46666666666667,0.050000000000000044,22,0.3694836834473831,0.9292372181882051,0,0,Khordha
2022-01-23,Khordha,0.9,0.55,4.5,0.0,854,0.75,40,0,20.18,85.6,94,4.0,0.55,0.0,0.5,0.3,0.5,2.3,0.5,5.6999999999999975,104.0,8.1,102.42857142857143,13.0,100.85714285714286,37.400000000000006,101.6,0.050000000000000044,23,0.38541335945432564,0.9227440286201427,0,0,Khordha
2022-01-24,Khordha,0.1,0.54,4.5,0.0,854,0.75,40,0,20.18,85.6,88,0.9,0.55,0.8,0.5,0.0,0.5,0.6,0.5,4.999999999999998,98.66666666666667,8.2,99.14285714285714,12.5,100.0,37.2,100.73333333333333,0.040000000000000036,24,0.4012289854475009,0.9159777842484877,0,0,Khordha
2022-01-25,Khordha,1.6,0.57,4.5,0.0,854,0.75,40,0,20.18,85.6,102,0.1,0.54,4.0,0.55,0.8,0.5,0.4,0.5,2.599999999999998,94.66666666666667,8.999999999999998,98.42857142857143,13.7,100.42857142857143,37.8,100.86666666666666,0.06999999999999995,25,0.4169258813287287,0.908940487313808,0,0,Khordha
2022-01-26,Khordha,0.5,0.54,4.5,0.0,854,0.75,40,0,20.18,85.6,100,1.6,0.57,0.9,0.55,1.6,0.5,0.5,0.5,2.199999999999998,96.66666666666667,7.899999999999999,98.28571428571429,13.7,100.71428571428571,38.0,101.46666666666667,0.040000000000000036,26,0.4324994021339788,0.901634220265486,0,0,Khordha
2022-01-27,Khordha,0.6,0.56,4.5,0.0,854,0.75,40,0,20.18,85.6,99,0.5,0.54,0.1,0.54,0.0,0.5,2.3,0.54,2.699999999999998,100.33333333333333,8.499999999999998,100.14285714285714,11.999999999999998,100.21428571428571,35.4,101.43333333333334,0.06000000000000005,27,0.44794493940789115,0.8940611451454876,0,0,Khordha
2022-01-28,Khordha,0.6,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,98,0.6,0.56,1.6,0.57,0.8,0.5,0.5,0.5,1.6999999999999977,99.0,8.299999999999999,99.28571428571429,12.100000000000001,100.57142857142857,32.6,100.93333333333334,0.0,28,0.4632579225674917,0.88622350294858,0,0,Khordha
2022-01-29,Khordha,0.3,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,106,0.6,0.5,0.5,0.54,4.0,0.55,0.3,0.5,1.4999999999999978,101.0,4.599999999999999,98.14285714285714,12.1,100.5,31.700000000000003,101.1,-0.050000000000000044,29,0.4784338202547012,0.8781236129591848,0,0,Khordha
2022-01-30,Khordha,1.6,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,96,0.3,0.5,0.6,0.56,0.9,0.55,0.3,0.5,2.499999999999998,100.0,5.299999999999999,98.42857142857143,13.399999999999999,100.42857142857143,33.1,101.1,-0.050000000000000044,30,0.49346814167723735,0.8697638720650646,0,0,Khordha
2022-01-31,Khordha,1.5,0.52,4.5,0.0,854,0.75,40,0,20.18,85.6,117,1.6,0.5,0.6,0.5,0.1,0.54,0.0,0.5,3.3999999999999977,106.33333333333333,6.699999999999999,102.57142857142857,14.899999999999999,100.85714285714286,34.300000000000004,101.7,-0.020000000000000018,31,0.5083564379375122,0.8611467540480452,0,0,Khordha
2022-02-01,Khordha,2.2,0.54,4.5,0.0,854,0.75,40,0,20.18,85.6,90,1.5,0.52,0.3,0.5,1.6,0.57,0.8,0.5,5.299999999999998,101.0,7.299999999999999,100.85714285714286,16.3,99.64285714285714,31.799999999999997,100.6,-0.029999999999999916,32,0.5230943033491326,0.8522748088519838,0,0,Khordha
2022-02-02,Khordha,1.6,0.54,4.5,0.0,854,0.75,40,0,20.18,85.6,96,2.2,0.54,1.6,0.5,0.5,0.54,1.6,0.5,5.299999999999998,101.0,8.399999999999999,100.28571428571429,16.3,99.28571428571429,32.6,100.26666666666667,0.0,33,0.5376773767406141,0.8431506618282,0,0,Khordha
2022-02-03,Khordha,0.1,0.53,4.5,0.0,854,0.75,40,0,20.18,85.6,87,1.6,0.54,1.5,0.52,0.6,0.56,0.0,0.5,3.899999999999998,91.0,7.8999999999999995,98.57142857142857,16.4,99.35714285714286,32.3,100.13333333333334,-0.030000000000000027,34,0.5521013427459208,0.8337770129585915,0,0,Khordha
2022-02-04,Khordha,0.5,0.53,4.5,0.0,854,0.75,40,0,20.18,85.6,100,0.1,0.53,2.2,0.54,0.6,0.5,0.8,0.5,2.199999999999998,94.33333333333333,7.799999999999999,98.85714285714286,16.1,99.07142857142857,32.1,100.1,0.030000000000000027,35,0.5663619330814524,0.8241566360566663,0,0,Khordha
2022-02-05,Khordha,0.4,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,101,0.5,0.53,1.6,0.54,0.3,0.5,4.0,0.55,0.9999999999999978,96.0,7.8999999999999995,98.14285714285714,12.5,98.14285714285714,30.9,99.66666666666667,0.0,36,0.580454927809098,0.8142923779467267,0,0,Khordha
2022-02-06,Khordha,1.1,0.55,4.5,0.0,854,0.75,40,0,20.18,85.6,114,0.4,0.5,0.1,0.53,1.6,0.5,0.9,0.55,1.9999999999999978,105.0,7.399999999999999,100.71428571428571,12.7,99.57142857142857,28.8,99.83333333333333,0.050000000000000044,37,0.5943761565849831,0.804187157621448,0,0,Khordha
2022-02-07,Khordha,1.2,0.54,4.5,0.0,854,0.75,40,0,20.18,85.6,102,1.1,0.55,0.5,0.53,1.5,0.52,0.1,0.54,2.6999999999999975,105.66666666666667,7.099999999999999,98.57142857142857,13.8,100.57142857142857,29.2,100.1,0.020000000000000018,38,0.6081214998935418,0.7938439653781019,0,0,Khordha
2022-02-08,Khordha,0.2,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,103,1.2,0.54,0.4,0.5,2.2,0.54,1.6,0.57,2.499999999999998,106.33333333333333,5.099999999999999,100.42857142857143,12.4,100.64285714285714,27.099999999999998,100.36666666666666,-0.040000000000000036,39,0.6216868902665479,0.7832658619336791,0,0,Khordha
2022-02-09,Khordha,0.5,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,89,0.2,0.5,1.1,0.55,1.6,0.54,0.5,0.54,1.8999999999999977,98.0,3.999999999999999,99.42857142857143,12.4,99.85714285714286,27.0,100.0,-0.040000000000000036,40,0.6350683134867438,0.7724559775191742,0,0,Khordha
2022-02-10,Khordha,1.2,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,89,0.5,0.5,1.2,0.54,0.1,0.53,0.6,0.56,1.8999999999999977,93.66666666666667,5.099999999999999,99.71428571428571,13.000000000000002,99.14285714285714,27.8,99.76666666666667,-0.030000000000000027,41,0.6482618097757122,0.7614175109532997,0,0,Khordha
2022-02-11,Khordha,0.6,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,108,1.2,0.5,0.2,0.5,0.5,0.53,0.6,0.5,2.2999999999999976,95.33333333333333,5.199999999999999,100.85714285714286,13.0,99.85714285714286,27.9,100.16666666666667,-0.030000000000000027,42,0.6612634749656386,0.7501537286959042,0,0,Khordha
2022-02-12,Khordha,3.2,0.55,4.5,0.0,854,0.75,40,0,20.18,85.6,115,0.6,0.5,0.5,0.5,0.4,0.5,0.3,0.5,4.999999999999998,104.0,7.999999999999998,102.85714285714286,15.9,100.5,28.8,100.46666666666667,0.050000000000000044,43,0.6740694616546161,0.7386679638813748,0,0,Khordha
2022-02-13,Khordha,2.6,0.55,4.5,0.0,854,0.75,40,0,20.18,85.6,107,3.2,0.55,1.2,0.5,1.1,0.55,1.6,0.5,6.399999999999998,110.0,9.5,101.85714285714286,16.900000000000002,101.28571428571429,30.900000000000002,100.93333333333334,0.0,44,0.6866759803451553,0.726963615332308,0,0,Khordha
2022-02-14,Khordha,1.6,0.6,4.5,0.0,854,0.75,40,0,20.18,85.6,94,2.6,0.55,0.6,0.5,1.2,0.54,1.5,0.52,7.399999999999999,105.33333333333333,9.9,100.71428571428571,17.0,99.64285714285714,32.2,100.5,0.05999999999999994,45,0.6990793005655562,0.7150441465537444,0,0,Khordha
