date,district,rainfall_mm,river_gauge_m,danger_gauge_m,gauge_exceed,population_density,road_accessibility_index,distance_to_coast_km,past_incident_30d,lat,lon,relief_kits_demand
2023-08-01,Bhadrak,33.7,8.08,5.5,2.58,689,0.5,20,12,21.06,86.5,2138
2023-08-02,Bhadrak,31.0,8.07,5.5,2.5700000000000003,689,0.5,20,13,21.06,86.5,1887
2023-08-03,Bhadrak,11.6,7.62,5.5,2.12,689,0.5,20,14,21.06,86.5,1212
2023-08-04,Bhadrak,39.4,7.71,5.5,2.21,689,0.5,20,15,21.06,86.5,2093
2023-08-05,Bhadrak,14.1,7.37,5.5,1.87,689,0.5,20,16,21.06,86.5,1453
2023-08-06,Bhadrak,6.9,6.93,5.5,1.4299999999999997,689,0.5,20,17,21.06,86.5,899
2023-08-07,Bhadrak,37.0,7.12,5.5,1.62,689,0.5,20,18,21.06,86.5,1825
2023-08-08,Bhadrak,6.6,6.72,5.5,1.2199999999999998,689,0.5,20,19,21.06,86.5,899
2023-08-09,Bhadrak,4.1,6.26,5.5,0.7599999999999998,689,0.5,20,20,21.06,86.5,674
2023-08-10,Bhadrak,38.4,6.53,5.5,1.0300000000000002,689,0.5,20,21,21.06,86.5,1719
2023-08-11,Bhadrak,2.1,6.05,5.5,0.5499999999999998,689,0.5,20,22,21.06,86.5,662
2023-08-12,Bhadrak,42.5,6.41,5.5,0.9100000000000001,689,0.5,20,23,21.06,86.5,1871
2023-08-13,Bhadrak,8.8,6.1,5.5,0.5999999999999996,689,0.5,20,24,21.06,86.5,795
2023-08-14,Bhadrak,41.8,6.43,5.5,0.9299999999999997,689,0.5,20,25,21.06,86.5,1874
2023-08-15,Bhadrak,1.3,5.94,5.5,0.4400000000000004,689,0.5,20,26,21.06,86.5,609
2023-08-16,Bhadrak,23.4,5.93,5.5,0.4299999999999997,689,0.5,20,27,21.06,86.5,968
2023-08-17,Bhadrak,2.9,5.54,5.5,0.040000000000000036,689,0.5,20,28,21.06,86.5,552
2023-08-18,Bhadrak,10.8,5.27,5.5,0.0,689,0.5,20,28,21.06,86.5,653
2023-08-19,Bhadrak,1.0,4.88,5.5,0.0,689,0.5,20,28,21.06,86.5,522
2023-08-20,Bhadrak,1.8,4.58,5.5,0.0,689,0.5,20,27,21.06,86.5,477
2023-08-21,Bhadrak,12.8,4.45,5.5,0.0,689,0.5,20,26,21.06,86.5,542
2023-08-22,Bhadrak,4.1,4.18,5.5,0.0,689,0.5,20,25,21.06,86.5,475
2023-08-23,Bhadrak,39.2,4.61,5.5,0.0,689,0.5,20,24,21.06,86.5,969
2023-08-24,Bhadrak,8.1,4.42,5.5,0.0,689,0.5,20,23,21.06,86.5,524
2023-08-25,Bhadrak,8.1,4.19,5.5,0.0,689,0.5,20,22,21.06,86.5,547
2023-08-26,Bhadrak,10.9,4.05,5.5,0.0,689,0.5,20,21,21.06,86.5,449
2023-08-27,Bhadrak,7.2,3.92,5.5,0.0,689,0.5,20,20,21.06,86.5,453
2023-08-28,Bhadrak,7.4,3.7,5.5,0.0,689,0.5,20,19,21.06,86.5,414
2023-08-29,Bhadrak,6.4,3.53,5.5,0.0,689,0.5,20,18,21.06,86.5,473
2023-08-30,Bhadrak,16.0,3.57,5.5,0.0,689,0.5,20,17,21.06,86.5,516
2023-08-31,Bhadrak,10.8,3.51,5.5,0.0,689,0.5,20,16,21.06,86.5,398
2023-09-01,Bhadrak,17.1,3.54,5.5,0.0,689,0.5,20,15,21.06,86.5,501
2023-09-02,Bhadrak,211.5,7.45,5.5,1.9500000000000002,689,0.5,20,15,21.06,86.5,6638
2023-09-03,Bhadrak,11.7,7.08,5.5,1.58,689,0.5,20,15,21.06,86.5,1082
2023-09-04,Bhadrak,17.7,6.86,5.5,1.3600000000000003,689,0.5,20,15,21.06,86.5,1048
2023-09-05,Bhadrak,19.2,6.66,5.5,1.1600000000000001,689,0.5,20,15,21.06,86.5,1029
2023-09-06,Bhadrak,32.3,6.78,5.5,1.2800000000000002,689,0.5,20,15,21.06,86.5,1521
2023-09-07,Bhadrak,24.6,6.69,5.5,1.1900000000000004,689,0.5,20,15,21.06,86.5,1122
2023-09-08,Bhadrak,13.4,6.45,5.5,0.9500000000000002,689,0.5,20,15,21.06,86.5,613
2023-09-09,Bhadrak,5.5,5.98,5.5,0.4800000000000004,689,0.5,20,15,21.06,86.5,466
2023-09-10,Bhadrak,12.9,5.75,5.5,0.25,689,0.5,20,15,21.06,86.5,573
2023-09-11,Bhadrak,19.3,5.71,5.5,0.20999999999999996,689,0.5,20,15,21.06,86.5,647
2023-09-12,Bhadrak,18.9,5.65,5.5,0.15000000000000036,689,0.5,20,15,21.06,86.5,510
2023-09-13,Bhadrak,6.9,5.38,5.5,0.0,689,0.5,20,14,21.06,86.5,291
2023-09-14,Bhadrak,41.8,5.79,5.5,0.29000000000000004,689,0.5,20,14,21.06,86.5,830
2023-09-15,Bhadrak,17.8,5.66,5.5,0.16000000000000014,689,0.5,20,14,21.06,86.5,547
2023-09-16,Bhadrak,1.5,5.22,5.5,0.0,689,0.5,20,13,21.06,86.5,263
2023-09-17,Bhadrak,2.5,4.88,5.5,0.0,689,0.5,20,13,21.06,86.5,233
2023-09-18,Bhadrak,3.4,4.53,5.5,0.0,689,0.5,20,13,21.06,86.5,298
2023-09-19,Bhadrak,1.7,4.22,5.5,0.0,689,0.5,20,13,21.06,86.5,292
2023-09-20,Bhadrak,12.0,4.14,5.5,0.0,689,0.5,20,13,21.06,86.5,410
2023-09-21,Bhadrak,11.7,4.03,5.5,0.0,689,0.5,20,13,21.06,86.5,302
2023-09-22,Bhadrak,31.4,4.33,5.5,0.0,689,0.5,20,13,21.06,86.5,591
2023-09-23,Bhadrak,3.4,4.07,5.5,0.0,689,0.5,20,13,21.06,86.5,289
2023-09-24,Bhadrak,4.3,3.82,5.5,0.0,689,0.5,20,13,21.06,86.5,278
2023-09-25,Bhadrak,4.8,3.62,5.5,0.0,689,0.5,20,13,21.06,86.5,259
2023-09-26,Bhadrak,17.1,3.62,5.5,0.0,689,0.5,20,13,21.06,86.5,350
2023-09-27,Bhadrak,17.7,3.65,5.5,0.0,689,0.5,20,13,21.06,86.5,390
2023-09-28,Bhadrak,1.2,3.39,5.5,0.0,689,0.5,20,13,21.06,86.5,248
2023-09-29,Bhadrak,0.7,3.12,5.5,0.0,689,0.5,20,13,21.06,86.5,258
2023-09-30,Bhadrak,17.6,3.24,5.5,0.0,689,0.5,20,13,21.06,86.5,464
2023-10-01,Bhadrak,20.0,3.36,5.5,0.0,689,0.5,20,13,21.06,86.5,435
2023-10-02,Bhadrak,5.8,3.17,5.5,0.0,689,0.5,20,12,21.06,86.5,256
2023-10-03,Bhadrak,6.2,3.0,5.5,0.0,689,0.5,20,11,21.06,86.5,256
2023-10-04,Bhadrak,1.4,2.87,5.5,0.0,689,0.5,20,10,21.06,86.5,232
2023-10-05,Bhadrak,13.4,2.92,5.5,0.0,689,0.5,20,9,21.06,86.5,282
2023-10-06,Bhadrak,4.0,2.74,5.5,0.0,689,0.5,20,8,21.06,86.5,215
2023-10-07,Bhadrak,5.7,2.65,5.5,0.0,689,0.5,20,7,21.06,86.5,232
2023-10-08,Bhadrak,2.4,2.44,5.5,0.0,689,0.5,20,6,21.06,86.5,187
2023-10-09,Bhadrak,15.3,2.55,5.5,0.0,689,0.5,20,5,21.06,86.5,223
2023-10-10,Bhadrak,6.0,2.44,5.5,0.0,689,0.5,20,4,21.06,86.5,154
2023-10-11,Bhadrak,6.1,2.4,5.5,0.0,689,0.5,20,3,21.06,86.5,176
2023-10-12,Bhadrak,3.7,2.3,5.5,0.0,689,0.5,20,2,21.06,86.5,120
2023-10-13,Bhadrak,20.6,2.5,5.5,0.0,689,0.5,20,2,21.06,86.5,232
2023-10-14,Bhadrak,3.0,2.36,5.5,0.0,689,0.5,20,1,21.06,86.5,124
2023-10-15,Bhadrak,24.9,2.67,5.5,0.0,689,0.5,20,0,21.06,86.5,162
2023-10-16,Bhadrak,25.7,2.9,5.5,0.0,689,0.5,20,0,21.06,86.5,150
2023-10-17,Bhadrak,8.7,2.78,5.5,0.0,689,0.5,20,0,21.06,86.5,113
2023-10-18,Bhadrak,11.9,2.82,5.5,0.0,689,0.5,20,0,21.06,86.5,136
2023-10-19,Bhadrak,5.3,2.68,5.5,0.0,689,0.5,20,0,21.06,86.5,99
2023-10-20,Bhadrak,9.5,2.65,5.5,0.0,689,0.5,20,0,21.06,86.5,103
2023-10-21,Bhadrak,6.8,2.6,5.5,0.0,689,0.5,20,0,21.06,86.5,102
2023-10-22,Bhadrak,19.6,2.8,5.5,0.0,689,0.5,20,0,21.06,86.5,151
2023-10-23,Bhadrak,15.8,2.89,5.5,0.0,689,0.5,20,0,21.06,86.5,140
2023-10-24,Bhadrak,5.4,2.78,5.5,0.0,689,0.5,20,0,21.06,86.5,104
2023-10-25,Bhadrak,6.3,2.66,5.5,0.0,689,0.5,20,0,21.06,86.5,102
2023-10-26,Bhadrak,7.4,2.61,5.5,0.0,689,0.5,20,0,21.06,86.5,108
2023-10-27,Bhadrak,12.4,2.67,5.5,0.0,689,0.5,20,0,21.06,86.5,120
2023-10-28,Bhadrak,34.1,3.16,5.5,0.0,689,0.5,20,0,21.06,86.5,194
2023-10-29,Bhadrak,2.9,2.99,5.5,0.0,689,0.5,20,0,21.06,86.5,97
2023-10-30,Bhadrak,7.4,2.87,5.5,0.0,689,0.5,20,0,21.06,86.5,107
2023-10-31,Bhadrak,0.0,2.68,5.5,0.0,689,0.5,20,0,21.06,86.5,80
2023-11-01,Bhadrak,8.9,2.67,5.5,0.0,689,0.5,20,0,21.06,86.5,125
2023-11-02,Bhadrak,6.7,2.63,5.5,0.0,689,0.5,20,0,21.06,86.5,109
2023-11-03,Bhadrak,18.7,2.79,5.5,0.0,689,0.5,20,0,21.06,86.5,152
2023-11-04,Bhadrak,6.6,2.74,5.5,0.0,689,0.5,20,0,21.06,86.5,100
2023-11-05,Bhadrak,1.9,2.53,5.5,0.0,689,0.5,20,0,21.06,86.5,91
2023-11-06,Bhadrak,1.1,2.28,5.5,0.0,689,0.5,20,0,21.06,86.5,84
2023-11-07,Bhadrak,3.5,2.14,5.5,0.0,689,0.5,20,0,21.06,86.5,108
2023-11-08,Bhadrak,1.3,2.01,5.5,0.0,689,0.5,20,0,21.06,86.5,82
2023-11-09,Bhadrak,4.1,1.92,5.5,0.0,689,0.5,20,0,21.06,86.5,91
2023-11-10,Bhadrak,5.2,1.87,5.5,0.0,689,0.5,20,0,21.06,86.5,103
2023-11-11,Bhadrak,1.7,1.77,5.5,0.0,689,0.5,20,0,21.06,86.5,83
2023-11-12,Bhadrak,6.2,1.75,5.5,0.0,689,0.5,20,0,21.06,86.5,117
2023-11-13,Bhadrak,4.7,1.64,5.5,0.0,689,0.5,20,0,21.06,86.5,89
2023-11-14,Bhadrak,0.3,1.53,5.5,0.0,689,0.5,20,0,21.06,86.5,85
2023-11-15,Bhadrak,1.3,1.41,5.5,0.0,689,0.5,20,0,21.06,86.5,87
2023-11-16,Bhadrak,10.2,1.49,5.5,0.0,689,0.5,20,0,21.06,86.5,121
2023-11-17,Bhadrak,1.0,1.37,5.5,0.0,689,0.5,20,0,21.06,86.5,83
2023-11-18,Bhadrak,8.6,1.49,5.5,0.0,689,0.5,20,0,21.06,86.5,115
2023-11-19,Bhadrak,1.8,1.45,5.5,0.0,689,0.5,20,0,21.06,86.5,85
2023-11-20,Bhadrak,1.0,1.31,5.5,0.0,689,0.5,20,0,21.06,86.5,82
2023-11-21,Bhadrak,0.9,1.19,5.5,0.0,689,0.5,20,0,21.06,86.5,87
2023-11-22,Bhadrak,1.7,1.11,5.5,0.0,689,0.5,20,0,21.06,86.5,91
2023-11-23,Bhadrak,0.4,1.08,5.5,0.0,689,0.5,20,0,21.06,86.5,85
2023-11-24,Bhadrak,1.2,1.03,5.5,0.0,689,0.5,20,0,21.06,86.5,87
2023-11-25,Bhadrak,1.8,1.0,5.5,0.0,689,0.5,20,0,21.06,86.5,102
2023-11-26,Bhadrak,3.7,0.93,5.5,0.0,689,0.5,20,0,21.06,86.5,100
2023-11-27,Bhadrak,1.5,0.96,5.5,0.0,689,0.5,20,0,21.06,86.5,93
2023-11-28,Bhadrak,0.0,0.83,5.5,0.0,689,0.5,20,0,21.06,86.5,94
2023-11-29,Bhadrak,1.1,0.77,5.5,0.0,689,0.5,20,0,21.06,86.5,80
2023-11-30,Bhadrak,1.9,0.79,5.5,0.0,689,0.5,20,0,21.06,86.5,107
2023-12-01,Bhadrak,0.6,0.76,5.5,0.0,689,0.5,20,0,21.06,86.5,76
2023-12-02,Bhadrak,5.8,0.78,5.5,0.0,689,0.5,20,0,21.06,86.5,114
2023-12-03,Bhadrak,2.9,0.84,5.5,0.0,689,0.5,20,0,21.06,86.5,82
2023-12-04,Bhadrak,0.5,0.78,5.5,0.0,689,0.5,20,0,21.06,86.5,87
2023-12-05,Bhadrak,0.0,0.76,5.5,0.0,689,0.5,20,0,21.06,86.5,82
2023-12-06,Bhadrak,0.0,0.69,5.5,0.0,689,0.5,20,0,21.06,86.5,97
2023-12-07,Bhadrak,0.3,0.63,5.5,0.0,689,0.5,20,0,21.06,86.5,92
2023-12-08,Bhadrak,0.2,0.59,5.5,0.0,689,0.5,20,0,21.06,86.5,85
2023-12-09,Bhadrak,2.2,0.6,5.5,0.0,689,0.5,20,0,21.06,86.5,97
2023-12-10,Bhadrak,3.1,0.62,5.5,0.0,689,0.5,20,0,21.06,86.5,98
2023-12-11,Bhadrak,1.2,0.6,5.5,0.0,689,0.5,20,0,21.06,86.5,95
2023-12-12,Bhadrak,1.0,0.57,5.5,0.0,689,0.5,20,0,21.06,86.5,88
2023-12-13,Bhadrak,0.1,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,82
2023-12-14,Bhadrak,1.4,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,75
2023-12-15,Bhadrak,1.3,0.53,5.5,0.0,689,0.5,20,0,21.06,86.5,88
2023-12-16,Bhadrak,0.9,0.54,5.5,0.0,689,0.5,20,0,21.06,86.5,90
2023-12-17,Bhadrak,3.3,0.6,5.5,0.0,689,0.5,20,0,21.06,86.5,89
2023-12-18,Bhadrak,0.2,0.55,5.5,0.0,689,0.5,20,0,21.06,86.5,86
2023-12-19,Bhadrak,4.5,0.58,5.5,0.0,689,0.5,20,0,21.06,86.5,109
2023-12-20,Bhadrak,0.2,0.52,5.5,0.0,689,0.5,20,0,21.06,86.5,87
2023-12-21,Bhadrak,4.3,0.55,5.5,0.0,689,0.5,20,0,21.06,86.5,94
2023-12-22,Bhadrak,0.3,0.53,5.5,0.0,689,0.5,20,0,21.06,86.5,93
2023-12-23,Bhadrak,0.9,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,90
2023-12-24,Bhadrak,0.3,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,88
2023-12-25,Bhadrak,0.9,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,86
2023-12-26,Bhadrak,1.2,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,81
2023-12-27,Bhadrak,2.5,0.51,5.5,0.0,689,0.5,20,0,21.06,86.5,96
2023-12-28,Bhadrak,2.5,0.55,5.5,0.0,689,0.5,20,0,21.06,86.5,97
2023-12-29,Bhadrak,0.0,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,81
2023-12-30,Bhadrak,2.2,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,94
2023-12-31,Bhadrak,0.2,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,93
2024-01-01,Bhadrak,1.0,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,82
2024-01-02,Bhadrak,0.1,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,89
2024-01-03,Bhadrak,0.7,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,88
2024-01-04,Bhadrak,1.9,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,99
2024-01-05,Bhadrak,2.8,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,103
2024-01-06,Bhadrak,0.7,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,89
2024-01-07,Bhadrak,0.4,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,87
2024-01-08,Bhadrak,0.6,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,86
2024-01-09,Bhadrak,1.1,0.53,5.5,0.0,689,0.5,20,0,21.06,86.5,82
2024-01-10,Bhadrak,0.2,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,89
2024-01-11,Bhadrak,0.8,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,89
2024-01-12,Bhadrak,1.0,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,84
2024-01-13,Bhadrak,1.0,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,75
2024-01-14,Bhadrak,0.3,0.52,5.5,0.0,689,0.5,20,0,21.06,86.5,91
2024-01-15,Bhadrak,0.8,0.51,5.5,0.0,689,0.5,20,0,21.06,86.5,86
2024-01-16,Bhadrak,0.2,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,91
2024-01-17,Bhadrak,0.3,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,78
2024-01-18,Bhadrak,1.4,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,91
2024-01-19,Bhadrak,0.8,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,88
2024-01-20,Bhadrak,3.3,0.58,5.5,0.0,689,0.5,20,0,21.06,86.5,95
2024-01-21,Bhadrak,1.1,0.53,5.5,0.0,689,0.5,20,0,21.06,86.5,101
2024-01-22,Bhadrak,0.5,0.53,5.5,0.0,689,0.5,20,0,21.06,86.5,89
2024-01-23,Bhadrak,0.2,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,75
2024-01-24,Bhadrak,0.4,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,85
2024-01-25,Bhadrak,0.6,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,77
2024-01-26,Bhadrak,2.3,0.51,5.5,0.0,689,0.5,20,0,21.06,86.5,104
2024-01-27,Bhadrak,3.1,0.54,5.5,0.0,689,0.5,20,0,21.06,86.5,98
2024-01-28,Bhadrak,1.5,0.53,5.5,0.0,689,0.5,20,0,21.06,86.5,90
2024-01-29,Bhadrak,0.3,0.51,5.5,0.0,689,0.5,20,0,21.06,86.5,77
2024-01-30,Bhadrak,0.4,0.53,5.5,0.0,689,0.5,20,0,21.06,86.5,89
2024-01-31,Bhadrak,0.7,0.52,5.5,0.0,689,0.5,20,0,21.06,86.5,96
2024-02-01,Bhadrak,3.3,0.54,5.5,0.0,689,0.5,20,0,21.06,86.5,101
2024-02-02,Bhadrak,2.9,0.57,5.5,0.0,689,0.5,20,0,21.06,86.5,99
2024-02-03,Bhadrak,0.4,0.57,5.5,0.0,689,0.5,20,0,21.06,86.5,97
2024-02-04,Bhadrak,5.0,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,114
2024-02-05,Bhadrak,1.0,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,90
2024-02-06,Bhadrak,1.7,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,96
2024-02-07,Bhadrak,2.2,0.54,5.5,0.0,689,0.5,20,0,21.06,86.5,106
2024-02-08,Bhadrak,0.6,0.52,5.5,0.0,689,0.5,20,0,21.06,86.5,81
2024-02-09,Bhadrak,0.9,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,92
2024-02-10,Bhadrak,1.5,0.51,5.5,0.0,689,0.5,20,0,21.06,86.5,83
2024-02-11,Bhadrak,0.3,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,84
2024-02-12,Bhadrak,1.4,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,100
2024-02-13,Bhadrak,0.4,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,81
2024-02-14,Bhadrak,1.2,0.51,5.5,0.0,689,0.5,20,0,21.06,86.5,98
2024-02-15,Bhadrak,0.5,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,83
2024-02-16,Bhadrak,0.0,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,94
2024-02-17,Bhadrak,0.3,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,97
2024-02-18,Bhadrak,1.6,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,84
2024-02-19,Bhadrak,0.8,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,93
2024-02-20,Bhadrak,2.1,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,101
2024-02-21,Bhadrak,0.3,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,84
2024-02-22,Bhadrak,0.1,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,90
2024-02-23,Bhadrak,0.1,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,78
2024-02-24,Bhadrak,1.2,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,106
2024-02-25,Bhadrak,2.9,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,89
2024-02-26,Bhadrak,3.2,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,94
2024-02-27,Bhadrak,1.1,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,89
2024-02-28,Bhadrak,1.6,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,92
2024-02-29,Bhadrak,0.6,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,91
2024-03-01,Bhadrak,1.4,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,94
2024-03-02,Bhadrak,0.5,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,80
2024-03-03,Bhadrak,1.1,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,81
2024-03-04,Bhadrak,0.1,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,98
2024-03-05,Bhadrak,0.3,0.52,5.5,0.0,689,0.5,20,0,21.06,86.5,95
2024-03-06,Bhadrak,0.7,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,79
2024-03-07,Bhadrak,1.5,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,94
2024-03-08,Bhadrak,0.7,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,94
2024-03-09,Bhadrak,0.2,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,101
2024-03-10,Bhadrak,0.4,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,84
2024-03-11,Bhadrak,1.0,0.53,5.5,0.0,689,0.5,20,0,21.06,86.5,97
2024-03-12,Bhadrak,0.5,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,93
2024-03-13,Bhadrak,0.6,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,83
2024-03-14,Bhadrak,0.3,0.51,5.5,0.0,689,0.5,20,0,21.06,86.5,85
2024-03-15,Bhadrak,3.9,0.56,5.5,0.0,689,0.5,20,0,21.06,86.5,92
2024-03-16,Bhadrak,1.5,0.55,5.5,0.0,689,0.5,20,0,21.06,86.5,93
2024-03-17,Bhadrak,1.1,0.54,5.5,0.0,689,0.5,20,0,21.06,86.5,78
2024-03-18,Bhadrak,1.3,0.51,5.5,0.0,689,0.5,20,0,21.06,86.5,89
2024-03-19,Bhadrak,0.2,0.51,5.5,0.0,689,0.5,20,0,21.06,86.5,84
2024-03-20,Bhadrak,1.7,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,76
2024-03-21,Bhadrak,1.2,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,92
2024-03-22,Bhadrak,1.2,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,95
2024-03-23,Bhadrak,2.6,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,83
2024-03-24,Bhadrak,0.0,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,86
2024-03-25,Bhadrak,0.1,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,77
2024-03-26,Bhadrak,1.5,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,92
2024-03-27,Bhadrak,0.1,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,95
2024-03-28,Bhadrak,4.0,0.51,5.5,0.0,689,0.5,20,0,21.06,86.5,95
2024-03-29,Bhadrak,0.1,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,84
2024-03-30,Bhadrak,0.9,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,104
2024-03-31,Bhadrak,0.8,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,83
2024-04-01,Bhadrak,1.7,0.52,5.5,0.0,689,0.5,20,0,21.06,86.5,85
2024-04-02,Bhadrak,2.6,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,94
2024-04-03,Bhadrak,3.1,0.51,5.5,0.0,689,0.5,20,0,21.06,86.5,114
2024-04-04,Bhadrak,0.3,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,89
2024-04-05,Bhadrak,2.6,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,89
2024-04-06,Bhadrak,0.8,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,93
2024-04-07,Bhadrak,0.7,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,94
2024-04-08,Bhadrak,0.1,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,91
2024-04-09,Bhadrak,1.6,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,97
2024-04-10,Bhadrak,0.8,0.56,5.5,0.0,689,0.5,20,0,21.06,86.5,95
2024-04-11,Bhadrak,2.2,0.6,5.5,0.0,689,0.5,20,0,21.06,86.5,92
2024-04-12,Bhadrak,2.1,0.6,5.5,0.0,689,0.5,20,0,21.06,86.5,92
2024-04-13,Bhadrak,1.5,0.56,5.5,0.0,689,0.5,20,0,21.06,86.5,97
2024-04-14,Bhadrak,1.6,0.52,5.5,0.0,689,0.5,20,0,21.06,86.5,73
2024-04-15,Bhadrak,2.1,0.52,5.5,0.0,689,0.5,20,0,21.06,86.5,73
2024-04-16,Bhadrak,0.1,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,82
2024-04-17,Bhadrak,6.3,0.57,5.5,0.0,689,0.5,20,0,21.06,86.5,103
2024-04-18,Bhadrak,2.5,0.54,5.5,0.0,689,0.5,20,0,21.06,86.5,99
2024-04-19,Bhadrak,1.8,0.54,5.5,0.0,689,0.5,20,0,21.06,86.5,88
2024-04-20,Bhadrak,1.0,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,98
2024-04-21,Bhadrak,1.5,0.5,5.5,0.0,689,0.5,20,0,21.06,86.5,92
2024-04-22,Bhadrak,2.2,0.52,5.5,0.0,689,0.5,20,0,21.06,86.5,87
2024-04-23,Bhadrak,1.9,0.52,5.5,0.0,689,0.5,20,0,21.06,86.5,101
2024-04-24,Bhadrak,4.5,0.61,5.5,0.0,689,0.5,20,0,21.06,86.5,102
2024-04-25,Bhadrak,6.9,0.71,5.5,0.0,689,0.5,20,0,21.06,86.5,96
2024-04-26,Bhadrak,4.3,0.75,5.5,0.0,689,0.5,20,0,21.06,86.5,106
2024-04-27,Bhadrak,0.6,0.69,5.5,0.0,689,0.5,20,0,21.06,86.5,93
2024-04-28,Bhadrak,0.4,0.66,5.5,0.0,689,0.5,20,0,21.06,86.5,78
2024-04-29,Bhadrak,2.6,0.63,5.5,0.0,689,0.5,20,0,21.06,86.5,95
2024-04-30,Bhadrak,2.4,0.64,5.5,0.0,689,0.5,20,0,21.06,86.5,98
2024-05-01,Bhadrak,2.2,0.64,5.5,0.0,689,0.5,20,0,21.06,86.5,81
